0,1,2,3,4,5,6,7,8,9,author
0.1257991125044035,0.10976036178449902,0.034786267157647606,-0.47790680228917176,0.2660380712321661,-0.9172236674422729,-0.09000107020123195,0.32878356892376215,0.41413842264687906,-0.7525257759719933,Ubuntius
-0.00032820355237591866,0.1355384145317969,0.06777103303712363,0.1830154959461725,0.2660380712321661,0.20272099519040152,0.4827133436880476,0.13267677536840394,0.29876428280170164,0.017922591480957827,Philippus
0.0753477773702924,-0.03201920193733985,-2.099330125692234,-0.1523955864913106,0.2660380712321661,1.3226665568390563,0.4827133436880476,-0.3685249306666428,0.12570307303393544,1.11536831491007,Marcus
-0.038165683124460906,-0.07068655466998715,0.34814154301266986,1.322909080041013,0.17356765212009748,-0.0585995759265526,0.3319991082937692,1.6012639245193878,2.115904672811336,-0.1546711088779928,Clarius
0.06273494358676462,-0.047056627383014006,0.1634262976018453,-0.4616399903597643,0.2660380712321661,-0.1332619540914105,-0.059857744035843506,0.37374499774400255,0.0391720056396702,0.03038439179752325,Philippus
0.22669973921562903,0.056055857217878015,0.11724818185633767,1.0643038898061876,0.2660380712321661,0.8373570531955674,0.5731417252291036,0.38373023685322116,-0.4223236287202754,0.5583140613525168,Marcus
0.7690454612363335,0.00020322719093228208,0.07436817170827179,0.3905263295163283,1.0058024587280472,-0.9918869446231113,-0.8435722471726237,0.4397392912509651,0.991008196852002,-0.29861952524655927,Blanquius
0.8825599435095851,-0.09431648195696028,0.08426341597686164,-1.3386743140229826,1.0058024587280472,-1.1412125999688076,-1.3560008072086809,0.6802285726859814,1.6832521109023026,-0.0899016328682558,Blanquius
0.9960734040043384,-0.010537673722391916,-0.133436595313439,0.8507871910842059,0.2660380712321661,0.5760364820786134,0.5128566698534359,0.5823686535937718,0.2122332154074364,0.338479861276573,Marcus
0.10057344493734795,-0.059945653756662956,0.031487234083941155,0.7865361665355761,0.9133320396159784,-0.35725088661794546,-0.7832863933194014,0.2070129910879495,-0.01851506428291853,0.3709575144321069,Blanquius
0.1636365920764885,0.06250050721055272,0.1799186805415833,-0.12037475711413526,0.17356765212009748,-0.5065774409796223,-0.21057197943012185,-0.02167564364925238,0.24107721287911288,-0.23558852724708632,Marcus
0.3528270552724085,-0.02127830102401565,-0.03118326460130445,0.3460123296515548,0.2660380712321661,0.053395339844705104,0.1812848728994909,-0.19132523411755267,-0.5953848384880416,0.061257608471621885,Marcus
0.03751029779820741,0.12479751361847272,0.10075579891659965,-0.039494829069180996,0.2660380712321661,0.7253621374243098,0.1812848728994909,-1.5528391463212183,-0.36463655879768664,0.7322309140755877,Ubuntius
0.08796061115382017,0.04746308176487857,-0.017989914735272883,1.0215103305987494,0.2660380712321661,-0.3945825252083647,-0.09000107020123195,0.35844882103724274,-0.30694948887509793,-0.20804502400502953,Marcus
-0.36609527438218975,-0.034167601009365056,0.4932748838728703,1.8929312235457945,-1.3059621574709968,1.0613459857221024,-1.1450007179611803,-0.01613293072670146,0.991008196852002,2.3311635690998362,Clarius
-0.29041929345952144,-0.08357558104363608,0.3613358203549662,1.3737303508870577,0.2660380712321661,1.0613459857221024,0.12099901904626864,0.3930977400103751,0.18339014295652417,1.1307800443269957,Marcus
0.3906655566229918,-0.08142745558331135,0.2821720112537178,-0.8027838521304489,0.2660380712321661,-0.31992014704350674,0.09085649135843482,-0.430249783422782,-0.01851506428291853,-0.2675025967018628,Philippus
-0.2147433125368531,-0.3069858275397186,0.37782820329470423,0.7724429154366291,0.17356765212009748,0.538704843488194,0.06071316519304638,0.19024857240816653,0.010328933188757978,0.6533332578340731,FerrumEffractarius
0.1257991125044035,0.03672218085155437,0.18981485228643788,-0.2381334078209098,0.2660380712321661,0.20272099519040152,0.1511423452116571,-0.16561906266303708,0.2699202853300251,0.23194223251089002,Marcus
0.01228463023115186,-0.10290898379825927,-0.004795637392976575,1.056125475252859,0.0810961984086967,-0.35725088661794546,-0.12014359788906578,-0.03720359568102192,-0.4511676261919519,-0.14481702557682338,Marcus
0.1384119462879313,0.03027780447058013,0.21620247949476576,0.7893428818936626,-1.3059621574709968,0.20272099519040152,0.4224274898348253,1.0593891305487233,0.09685907556225895,0.03067786150836805,Marcus
0.9960734040043384,-0.010537673722391916,-0.133436595313439,0.8507871910842059,0.2660380712321661,-0.28258850845308753,0.06071316519304638,0.8167551812994538,0.18339014295652417,-0.20308650290449262,Marcus
0.0753477773702924,0.08613043449752589,0.1370386703935174,-0.012424944440774474,0.2660380712321661,-0.6559030963253187,0.12099901904626864,-0.6982228436333114,-0.6242279109389538,-0.6215286145934427,Ubuntius
